Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
29615148,01/01/2015 08:50:17 PM,01/01/2015 09:57:48 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11212,1169 EAST NEW YORK AVENUE,EAST NEW YORK AVENUE,PORTAL STREET,RALPH AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/02/2015 04:50:17 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 09:57:48 PM,08 BROOKLYN,BROOKLYN,"1,005,405","182,173",Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.666674260725195,-73.92374361688577,"(40.666674260725195, -73.92374361688577)"
29614632,01/01/2015 08:51:31 PM,01/01/2015 09:42:04 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11419,,,,,97 AVENUE,126 STREET,INTERSECTION,SOUTH RICHMOND HILL,,Precinct,Closed,01/02/2015 04:51:31 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 09:42:04 PM,09 QUEENS,QUEENS,"1,033,987","191,758",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69286842758928,-73.82064495691733,"(40.69286842758928, -73.82064495691733)"
29615108,01/01/2015 08:52:07 PM,01/01/2015 09:32:21 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11377,39-62 65 STREET,65 STREET,65 PLACE,WOODSIDE AVENUE,,,ADDRESS,WOODSIDE,,Precinct,Closed,01/02/2015 04:52:07 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 09:32:21 PM,02 QUEENS,QUEENS,"1,012,178","210,958",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74566346389841,-73.89920995053832,"(40.74566346389841, -73.89920995053832)"
29618094,01/01/2015 08:52:12 PM,01/01/2015 10:10:23 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11226,300 LENOX ROAD,LENOX ROAD,NOSTRAND AVENUE,NEW YORK AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/02/2015 04:52:12 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 10:10:23 PM,17 BROOKLYN,BROOKLYN,"998,342","177,619",Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.654188595743065,-73.94921277426982,"(40.654188595743065, -73.94921277426982)"
29614074,01/01/2015 08:53:39 PM,01/01/2015 09:05:08 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11419,103-35 120 STREET,120 STREET,103 AVENUE,LIBERTY AVENUE,,,ADDRESS,SOUTH RICHMOND HILL,,Precinct,Closed,01/02/2015 04:53:39 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 09:05:08 PM,10 QUEENS,QUEENS,"1,033,156","189,841",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68761134581559,-73.82365550831558,"(40.68761134581559, -73.82365550831558)"
29616342,01/01/2015 08:55:29 PM,01/01/2015 11:06:06 PM,NYPD,New York City Police Department,Noise - Commercial,Car/Truck Horn,Store/Commercial,11231,41 VAN DYKE STREET,VAN DYKE STREET,DWIGHT STREET,RICHARDS STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/02/2015 04:55:29 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 11:05:10 PM,06 BROOKLYN,BROOKLYN,"980,903","184,782",Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67386002382122,-74.01206606390357,"(40.67386002382122, -74.01206606390357)"
29616809,01/01/2015 08:56:12 PM,01/01/2015 10:29:09 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10032,130 AUDUBON AVENUE,AUDUBON AVENUE,WEST 171 STREET,WEST 172 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/02/2015 04:56:12 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 10:29:09 PM,12 MANHATTAN,MANHATTAN,"1,001,750","246,305",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.842708163812766,-73.93675169432969,"(40.842708163812766, -73.93675169432969)"
29617548,01/01/2015 08:56:43 PM,01/01/2015 09:31:14 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10002,,,,,ATTORNEY STREET,STANTON STREET,INTERSECTION,NEW YORK,,Precinct,Closed,01/02/2015 04:56:43 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 09:31:14 PM,03 MANHATTAN,MANHATTAN,"988,784","201,585",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71997982019537,-73.9836434445405,"(40.71997982019537, -73.9836434445405)"
29618160,01/01/2015 08:58:24 PM,01/02/2015 12:02:48 AM,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,11204,1514 WEST 11 STREET,WEST 11 STREET,AVENUE O,AVENUE P,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/02/2015 04:58:24 AM,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,01/02/2015 12:02:48 AM,11 BROOKLYN,BROOKLYN,"988,477","161,326",Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60947796418113,-73.98477619817625,"(40.60947796418113, -73.98477619817625)"
29614568,01/01/2015 08:58:49 PM,01/01/2015 09:56:44 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10037,2175 5 AVENUE,5 AVENUE,EAST 132 STREET,EAST 135 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/02/2015 04:58:49 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 09:56:44 PM,11 MANHATTAN,MANHATTAN,"1,001,214","234,843",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81124929578835,-73.93871788001672,"(40.81124929578835, -73.93871788001672)"
29614636,01/01/2015 09:00:25 PM,01/01/2015 10:20:47 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11370,24-58 82 STREET,82 STREET,24 AVENUE,25 AVENUE,,,ADDRESS,EAST ELMHURST,,Precinct,Closed,01/02/2015 05:00:25 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 10:20:47 PM,03 QUEENS,QUEENS,"1,015,611","217,395",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.763319870252,-73.88679050206132,"(40.763319870252, -73.88679050206132)"
29618099,01/01/2015 09:03:57 PM,01/01/2015 10:24:59 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11203,738 ALBANY AVENUE,ALBANY AVENUE,WINTHROP STREET,CLARKSON AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/02/2015 05:03:57 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 10:24:59 PM,09 BROOKLYN,BROOKLYN,"1,001,006","178,397",Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65631939491565,-73.93960985275054,"(40.65631939491565, -73.93960985275054)"
29614000,01/01/2015 09:03:58 PM,01/01/2015 09:36:44 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10029,2117 3 AVENUE,3 AVENUE,EAST 115 STREET,EAST 116 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/02/2015 05:03:58 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2015 09:36:44 PM,11 MANHATTAN,MANHATTAN,"1,000,812","229,909",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79770758865914,-73.9401822682408,"(40.79770758865914, -73.9401822682408)"
29616245,01/01/2015 09:04:27 PM,01/01/2015 09:36:42 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10029,2117 3 AVENUE,3 AVENUE,EAST 115 STREET,EAST 116 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/02/2015 05:04:27 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2015 09:36:42 PM,11 MANHATTAN,MANHATTAN,"1,000,812","229,909",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79770758865914,-73.9401822682408,"(40.79770758865914, -73.9401822682408)"
29615104,01/01/2015 09:04:48 PM,01/01/2015 09:35:40 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10029,2117 3 AVENUE,3 AVENUE,EAST 115 STREET,EAST 116 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/02/2015 05:04:48 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2015 09:35:40 PM,11 MANHATTAN,MANHATTAN,"1,000,812","229,909",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79770758865914,-73.9401822682408,"(40.79770758865914, -73.9401822682408)"
29615103,01/01/2015 09:05:11 PM,01/01/2015 09:35:39 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10029,2117 3 AVENUE,3 AVENUE,EAST 115 STREET,EAST 116 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/02/2015 05:05:11 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2015 09:35:39 PM,11 MANHATTAN,MANHATTAN,"1,000,812","229,909",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79770758865914,-73.9401822682408,"(40.79770758865914, -73.9401822682408)"
29616887,01/01/2015 09:05:30 PM,01/01/2015 09:35:38 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10029,2117 3 AVENUE,3 AVENUE,EAST 115 STREET,EAST 116 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/02/2015 05:05:30 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2015 09:35:38 PM,11 MANHATTAN,MANHATTAN,"1,000,812","229,909",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79770758865914,-73.9401822682408,"(40.79770758865914, -73.9401822682408)"
29616244,01/01/2015 09:06:03 PM,01/01/2015 09:35:37 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10029,2117 3 AVENUE,3 AVENUE,EAST 115 STREET,EAST 116 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/02/2015 05:06:03 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2015 09:35:37 PM,11 MANHATTAN,MANHATTAN,"1,000,812","229,909",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79770758865914,-73.9401822682408,"(40.79770758865914, -73.9401822682408)"
29615676,01/01/2015 09:06:18 PM,01/02/2015 04:03:47 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10469,1236 BURKE AVENUE,BURKE AVENUE,PEARSALL AVENUE,THROOP AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,01/02/2015 05:06:18 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/02/2015 04:03:47 AM,11 BRONX,BRONX,"1,025,323","256,695",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8711473835195,-73.85149087261028,"(40.8711473835195, -73.85149087261028)"
29616827,01/01/2015 09:06:18 PM,01/01/2015 09:42:04 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11415,83-55 AUSTIN STREET,AUSTIN STREET,LEFFERTS BOULEVARD,84 ROAD,,,ADDRESS,KEW GARDENS,,Precinct,Closed,01/02/2015 05:06:18 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 09:42:04 PM,09 QUEENS,QUEENS,"1,031,700","197,489",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70861120906406,-73.82885163660283,"(40.70861120906406, -73.82885163660283)"
29616328,01/01/2015 09:06:25 PM,01/01/2015 09:35:36 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10029,2117 3 AVENUE,3 AVENUE,EAST 115 STREET,EAST 116 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/02/2015 05:06:25 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2015 09:35:36 PM,11 MANHATTAN,MANHATTAN,"1,000,812","229,909",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79770758865914,-73.9401822682408,"(40.79770758865914, -73.9401822682408)"
29615076,01/01/2015 09:06:47 PM,01/01/2015 09:35:34 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10029,2117 3 AVENUE,3 AVENUE,EAST 115 STREET,EAST 116 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/02/2015 05:06:47 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2015 09:35:34 PM,11 MANHATTAN,MANHATTAN,"1,000,812","229,909",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79770758865914,-73.9401822682408,"(40.79770758865914, -73.9401822682408)"
29617588,01/01/2015 09:07:09 PM,01/01/2015 09:35:34 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10029,2117 3 AVENUE,3 AVENUE,EAST 115 STREET,EAST 116 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/02/2015 05:07:09 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2015 09:35:34 PM,11 MANHATTAN,MANHATTAN,"1,000,812","229,909",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79770758865914,-73.9401822682408,"(40.79770758865914, -73.9401822682408)"
29618080,01/01/2015 09:07:30 PM,01/01/2015 09:35:33 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10029,2117 3 AVENUE,3 AVENUE,EAST 115 STREET,EAST 116 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/02/2015 05:07:30 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2015 09:35:33 PM,11 MANHATTAN,MANHATTAN,"1,000,812","229,909",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79770758865914,-73.9401822682408,"(40.79770758865914, -73.9401822682408)"
29616853,01/01/2015 09:08:35 PM,01/01/2015 11:07:08 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10026,71 WEST 112 STREET,WEST 112 STREET,5 AVENUE,LENOX AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,01/02/2015 05:08:35 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 11:07:08 PM,10 MANHATTAN,MANHATTAN,"997,902","230,422",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.799120608760695,-73.95069140272115,"(40.799120608760695, -73.95069140272115)"
29616397,01/01/2015 09:08:36 PM,01/01/2015 11:32:17 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10453,67 EAST 175 STREET,EAST 175 STREET,TOWNSEND AVENUE,WALTON AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,01/02/2015 05:08:36 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 11:32:18 PM,05 BRONX,BRONX,"1,008,832","247,946",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.847195350102396,-73.91115000789587,"(40.847195350102396, -73.91115000789587)"
29618153,01/01/2015 09:09:39 PM,01/01/2015 10:24:58 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,280 PARKSIDE AVENUE,PARKSIDE AVENUE,FLATBUSH AVENUE,BEDFORD AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/02/2015 05:09:39 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 10:24:58 PM,09 BROOKLYN,BROOKLYN,"995,628","178,163",Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65568565971912,-73.95899304495252,"(40.65568565971912, -73.95899304495252)"
29615139,01/01/2015 09:09:41 PM,01/01/2015 10:24:57 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11225,50 LINCOLN ROAD,LINCOLN ROAD,NYCTA SUBWAY,FLATBUSH AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/02/2015 05:09:41 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 10:24:57 PM,09 BROOKLYN,BROOKLYN,"995,012","180,033",Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.660819168462886,-73.96121015904247,"(40.660819168462886, -73.96121015904247)"
29615741,01/01/2015 09:10:38 PM,01/01/2015 10:37:32 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10472,1005 ELDER AVENUE,ELDER AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,01/02/2015 05:10:38 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 10:37:32 PM,09 BRONX,BRONX,"1,017,969","239,588",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.824224914599405,-73.87816698658047,"(40.824224914599405, -73.87816698658047)"
29616933,01/01/2015 09:20:00 PM,01/05/2015 09:33:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,10027,540 MANHATTAN AVENUE,MANHATTAN AVENUE,W 122 ST,W 123 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,01/05/2015 09:33:00 AM,10 MANHATTAN,MANHATTAN,"997,058","234,111",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.80924716196946,-73.95373274261046,"(40.80924716196946, -73.95373274261046)"
29617997,01/01/2015 09:23:34 PM,01/02/2015 10:06:15 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10452,1173 GRAND CONCOURSE,GRAND CONCOURSE,MC CLELLAN STREET,TUDOR PLACE,,,ADDRESS,BRONX,,Precinct,Closed,01/02/2015 05:23:34 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/02/2015 10:06:15 AM,04 BRONX,BRONX,"1,006,784","243,000",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83362549099606,-73.9185689807992,"(40.83362549099606, -73.9185689807992)"
29616356,01/01/2015 09:27:25 PM,01/01/2015 10:22:52 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11104,43-45 42 STREET,42 STREET,43 AVENUE,QUEENS BOULEVARD,,,ADDRESS,SUNNYSIDE,,Precinct,Closed,01/02/2015 05:27:25 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 10:22:53 PM,02 QUEENS,QUEENS,"1,005,809","210,561",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74459161934957,-73.92219645073557,"(40.74459161934957, -73.92219645073557)"
29615137,01/01/2015 09:29:06 PM,01/01/2015 11:33:24 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10035,1931 MADISON AVENUE,MADISON AVENUE,MADISON AVENUE,PARK AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,01/02/2015 05:29:06 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 11:33:24 PM,11 MANHATTAN,MANHATTAN,"1,000,600","232,596",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80508306145447,-73.94094141508143,"(40.80508306145447, -73.94094141508143)"
29617518,01/01/2015 09:30:49 PM,01/01/2015 10:35:27 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10035,306 EAST 117 STREET,EAST 117 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,01/02/2015 05:30:49 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 10:35:27 PM,11 MANHATTAN,MANHATTAN,"1,001,733","229,830",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79748898097794,-73.93685605727913,"(40.79748898097794, -73.93685605727913)"
29615749,01/01/2015 09:31:09 PM,01/02/2015 06:47:18 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10468,40 WEST MOSHOLU PARKWAY SOUTH,WEST MOSHOLU PARKWAY SOUTH,EAST MOSHOLU PARKWAY SOUTH,PAUL AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,01/02/2015 05:31:09 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/02/2015 06:47:18 AM,07 BRONX,BRONX,"1,015,803","259,982",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.88020834219592,-73.88589715402658,"(40.88020834219592, -73.88589715402658)"
29614626,01/01/2015 09:32:38 PM,01/01/2015 10:22:51 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11104,43-45 42 STREET,42 STREET,43 AVENUE,QUEENS BOULEVARD,,,ADDRESS,SUNNYSIDE,,Precinct,Closed,01/02/2015 05:32:38 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 10:22:51 PM,02 QUEENS,QUEENS,"1,005,809","210,561",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74459161934957,-73.92219645073557,"(40.74459161934957, -73.92219645073557)"
29617468,01/01/2015 09:33:56 PM,01/01/2015 09:42:06 PM,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,11206,542 MARCY AVENUE,MARCY AVENUE,MARTIN L KING PLACE,STOCKTON STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/02/2015 05:33:56 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 09:42:06 PM,03 BROOKLYN,BROOKLYN,"998,273","193,011",Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69643627051452,-73.9494294238888,"(40.69643627051452, -73.9494294238888)"
29615191,01/01/2015 09:33:57 PM,01/02/2015 02:26:10 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207,215 COZINE AVENUE,COZINE AVENUE,VERMONT STREET,VAN SICLEN AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/02/2015 05:33:57 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/02/2015 02:26:10 AM,05 BROOKLYN,BROOKLYN,"1,016,394","178,120",Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65551660248385,-73.88415147136058,"(40.65551660248385, -73.88415147136058)"
